tail,f1_macro_medio,f1_macro_std,acc_medio,acc_std,uuc_acc_medio,uuc_acc_std,inner_medio,inner_std,outer_medio,outer_std,halfpoint_medio,halfpoint_std
0,0.5965420740256722,0.05584556979789023,0.6320158102766797,0.07991035299588813,0.8158102766798419,0.16122606679938864,0.44822134387351775,0.06449352744465182,0.6320158102766797,0.07991035299588813,0.38277051318483546,0.06117811861698329
10,0.7152863872056289,0.08696646035352507,0.7061264822134387,0.10516285487916936,0.7015810276679841,0.19925026246830882,0.7106719367588932,0.07513625029062104,0.7061264822134387,0.10516285487916936,0.5599170339642209,0.10835345307743086
20,0.6793946487949115,0.05007517174556856,0.6798418972332014,0.06926588492616115,0.7628458498023715,0.15259169589386953,0.5968379446640315,0.027724391963241418,0.6798418972332014,0.06926588492616115,0.48825356229448297,0.050248167064691575
30,0.6359119485054411,0.03224966752238767,0.6537549407114625,0.05570739265596164,0.7897233201581029,0.15376256115726558,0.517786561264822,0.06523535505384269,0.6537549407114625,0.05570739265596164,0.42878518185423553,0.035040101403004634
40,0.5965420740256722,0.05584556979789023,0.6320158102766797,0.07991035299588813,0.8158102766798419,0.16122606679938864,0.44822134387351775,0.06449352744465182,0.6320158102766797,0.07991035299588813,0.38277051318483546,0.06117811861698329
50,0.5965420740256722,0.05584556979789023,0.6320158102766797,0.07991035299588813,0.8158102766798419,0.16122606679938864,0.44822134387351775,0.06449352744465182,0.6320158102766797,0.07991035299588813,0.38277051318483546,0.06117811861698329
60,0.5965420740256722,0.05584556979789023,0.6320158102766797,0.07991035299588813,0.8158102766798419,0.16122606679938864,0.44822134387351775,0.06449352744465182,0.6320158102766797,0.07991035299588813,0.38277051318483546,0.06117811861698329
