tail,f1_macro_medio,f1_macro_std,acc_medio,acc_std,uuc_acc_medio,uuc_acc_std,inner_medio,inner_std,outer_medio,outer_std,halfpoint_medio,halfpoint_std
0,0.6297189546772277,0.04189153240377528,0.6405138339920949,0.06987891899006977,0.7545454545454545,0.16609446265911387,0.5264822134387351,0.02908833121418828,0.6405138339920949,0.06987891899006977,0.4272996834915876,0.03520400976404341
10,0.7302003243215642,0.07683826477256427,0.7106719367588932,0.09209231705249793,0.5794466403162055,0.22687333871270662,0.841897233201581,0.04506622233593427,0.7106719367588932,0.09209231705249793,0.60225430483495,0.06115312713142532
20,0.7194358957278627,0.09568453420566837,0.7017786561264823,0.11858102760211023,0.6671936758893281,0.2203166451802492,0.7363636363636363,0.06934027591964709,0.7017786561264823,0.11858102760211023,0.5664608294930875,0.09773857165313848
30,0.6800821181844323,0.06476362749005808,0.6713438735177866,0.08905919872233393,0.7106719367588934,0.18336513244811825,0.6320158102766797,0.04915191006074248,0.6713438735177866,0.08905919872233393,0.4978185328185328,0.06146666946704962
40,0.6360000004288617,0.0419013309273273,0.6448616600790513,0.06979279161114976,0.7545454545454545,0.16609446265911387,0.5351778656126481,0.03265118802855869,0.6448616600790513,0.06979279161114976,0.4341962352157255,0.03526009572352133
50,0.6297189546772277,0.04189153240377528,0.6405138339920949,0.06987891899006977,0.7545454545454545,0.16609446265911387,0.5264822134387351,0.02908833121418828,0.6405138339920949,0.06987891899006977,0.4272996834915876,0.03520400976404341
60,0.6297189546772277,0.04189153240377528,0.6405138339920949,0.06987891899006977,0.7545454545454545,0.16609446265911387,0.5264822134387351,0.02908833121418828,0.6405138339920949,0.06987891899006977,0.4272996834915876,0.03520400976404341
