tail,f1_macro_medio,f1_macro_std,acc_medio,acc_std,uuc_acc_medio,uuc_acc_std,inner_medio,inner_std,outer_medio,outer_std,halfpoint_medio,halfpoint_std
0,0.5696319691953227,0.05380644668192001,0.6185770750988142,0.07248412697597453,0.833201581027668,0.15173747794505577,0.4039525691699605,0.06648780601838507,0.6185770750988142,0.07248412697597453,0.34932462867245473,0.0634135892990436
10,0.6930571178588225,0.07072090203255463,0.6843873517786562,0.09214150034519152,0.7015810276679841,0.19925026246830882,0.6671936758893281,0.05630989349725892,0.6843873517786562,0.09214150034519152,0.5227573243453462,0.07196456213625148
20,0.6748098848998028,0.0575801989881687,0.675494071146245,0.07661665625370127,0.7628458498023715,0.15259169589386953,0.5881422924901185,0.029408814605119824,0.675494071146245,0.07661665625370127,0.4823712093533065,0.059692172827144285
30,0.5934582288443244,0.06342619278394396,0.6318181818181818,0.07821094746633815,0.8158102766798419,0.16122606679938864,0.44782608695652176,0.07728864710709207,0.6318181818181818,0.07821094746633815,0.3811973681334295,0.06738036692357151
40,0.5696319691953227,0.05380644668192001,0.6185770750988142,0.07248412697597453,0.833201581027668,0.15173747794505577,0.4039525691699605,0.06648780601838507,0.6185770750988142,0.07248412697597453,0.34932462867245473,0.0634135892990436
50,0.5696319691953227,0.05380644668192001,0.6185770750988142,0.07248412697597453,0.833201581027668,0.15173747794505577,0.4039525691699605,0.06648780601838507,0.6185770750988142,0.07248412697597453,0.34932462867245473,0.0634135892990436
60,0.5696319691953227,0.05380644668192001,0.6185770750988142,0.07248412697597453,0.833201581027668,0.15173747794505577,0.4039525691699605,0.06648780601838507,0.6185770750988142,0.07248412697597453,0.34932462867245473,0.0634135892990436
