tail,f1_macro_medio,f1_macro_std,acc_medio,acc_std,uuc_acc_medio,uuc_acc_std,inner_medio,inner_std,outer_medio,outer_std,halfpoint_medio,halfpoint_std
0,0.7112524200530198,0.11999753892436892,0.6893280632411066,0.13856785288213322,0.5806324110671935,0.2326395048455827,0.7980237154150197,0.07123841197410796,0.6893280632411066,0.13856785288213322,0.5783131067728619,0.10414078536174307
10,0.6884924913833281,0.0925211131805247,0.6713438735177866,0.09320774937933514,0.44861660079051385,0.21334355951472828,0.8940711462450593,0.046860870625387914,0.6713438735177866,0.09320774937933514,0.5836763952892985,0.06032921593112479
20,0.7147872329867623,0.09063346767345723,0.6976284584980237,0.09379339205772781,0.5011857707509881,0.2154987689395402,0.8940711462450593,0.046860870625387914,0.6976284584980237,0.09379339205772781,0.6047415329768271,0.06361719729144198
30,0.7086282905844432,0.1031704589922264,0.6845849802371541,0.1161853656774933,0.5363636363636364,0.21387599771532373,0.8328063241106719,0.052846308026429284,0.6845849802371541,0.1161853656774933,0.5804816407863722,0.0843714771587089
40,0.7112524200530198,0.11999753892436892,0.6893280632411066,0.13856785288213322,0.5806324110671935,0.2326395048455827,0.7980237154150197,0.07123841197410796,0.6893280632411066,0.13856785288213322,0.5783131067728619,0.10414078536174307
50,0.7112524200530198,0.11999753892436892,0.6893280632411066,0.13856785288213322,0.5806324110671935,0.2326395048455827,0.7980237154150197,0.07123841197410796,0.6893280632411066,0.13856785288213322,0.5783131067728619,0.10414078536174307
60,0.7112524200530198,0.11999753892436892,0.6893280632411066,0.13856785288213322,0.5806324110671935,0.2326395048455827,0.7980237154150197,0.07123841197410796,0.6893280632411066,0.13856785288213322,0.5783131067728619,0.10414078536174307
